"";"ID de l'entité";"Code INSEE";"Type d'entité";"Nom de l'entité";"Editeur de la source";"Commune";"Adresse";"Code Postal";"Coordonnées";"Email";"URL";"Notes";"EPCI";"Département";"Région";"Code Officiel Région";"Nom Officiel Région";"Code Officiel Commune / Arrondissement Municipal";"Nom Officiel Commune / Arrondissement Municipal";"Population municipale";"Population comptée à part";"Population totale";"Code Officiel Département";"Code Officiel Arrondissement Départemental";"Année de recensement";"Année d’entrée en vigueur";"Année de référence géographique";"Nom Officiel EPCI";"Code Officiel EPCI";"Nom Officiel Département";"Dernier Recensement";"Déclaration Obligatoire"
"13984";"mairie-66008-01";"66008";"Mairie";"Mairie - Argelès-sur-Mer";"La Direction de l'information légale et administrative (Premier ministre)";"Argelès-sur-Mer Cedex";"[""""Allée Ferdinand-Buisson"""", """"CS 50099""""]";"66704";"42.549104, 3.021004";"mairie@ville-argelessurmer.fr";"https://www.ville-argelessurmer.fr";"";"CC des Albères, de la Côte Vermeille et de l'Illibéris";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66008";"Argelès-sur-Mer";10593;251;10844;"66";1;2020;2023;2022;"CC des Albères,de la Côte Vermeille et de l'Illibéris";200043602;"Pyrénées-Orientales";2020;"Yes"
"34664";"mairie-66009-01";"66009";"Mairie";"Mairie - Arles-sur-Tech";"La Direction de l'information légale et administrative (Premier ministre)";"Arles-sur-Tech";"Baills de la Mairie";"66150";"42.4558982849, 2.63557004929";"mairie@arles-sur-tech.fr";"http://www.ville-arles-sur-tech.fr";"";"CC du Haut Vallespir";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66009";"Arles-sur-Tech";2784;39;2823;"66";1;2020;2023;2022;"CC du Haut Vallespir";246600548;"Pyrénées-Orientales";2020;"No"
"3752";"mairie-66010-01";"66010";"Mairie";"Mairie - Ayguatébia-Talau";"La Direction de l'information légale et administrative (Premier ministre)";"Ayguatébia-Talau";"10 rue de la Mairie";"66360";"42.5722086, 2.1830841";"mairie.ayguatebia-talau@wanadoo.fr";"http://www.mairie.ayguatebia-talau.fr";"";"CC Pyrénées Catalanes";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66010";"Ayguatébia-Talau";35;0;35;"66";3;2020;2023;2022;"CC Pyrénées catalanes";246600464;"Pyrénées-Orientales";2020;"No"
"29453";"mairie-66011-01";"66011";"Mairie";"Mairie - Bages";"La Direction de l'information légale et administrative (Premier ministre)";"Bages";"22 avenue Jean-Jaurès";"66670";"42.6058249, 2.8921775";"mairie@bages66.fr";"http://www.bages66.fr";"";"CC des Albères, de la Côte Vermeille et de l'Illibéris";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66011";"Bages";4453;54;4507;"66";1;2020;2023;2022;"CC des Albères,de la Côte Vermeille et de l'Illibéris";200043602;"Pyrénées-Orientales";2020;"Yes"
"34787";"mairie-66012-01";"66012";"Mairie";"Mairie - Baho";"La Direction de l'information légale et administrative (Premier ministre)";"Baho";"Place du 8-Mai-1945";"66540";"42.6823851, 2.7914984";"mairie.baho@wanadoo.fr";"http://www.baho.fr";"";"CU Perpignan Méditerranée Métropole";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66012";"Baho";3388;69;3457;"66";2;2020;2023;2022;"CU Perpignan Méditerranée Métropole";200027183;"Pyrénées-Orientales";2020;"No"
"31361";"mairie-66013-01";"66013";"Mairie";"Mairie - Baillestavy";"La Direction de l'information légale et administrative (Premier ministre)";"Baillestavy";"Place Nova";"66320";"42.5645217896, 2.52657198906";"commune@baillestavy.fr";"http://www.baillestavy.fr";"";"CC Conflent-Canigó";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66013";"Baillestavy";118;3;121;"66";3;2020;2023;2022;"CC Conflent-Canigó";200049211;"Pyrénées-Orientales";2020;"No"
"15343";"mairie-66014-01";"66014";"Mairie";"Mairie - Baixas";"La Direction de l'information légale et administrative (Premier ministre)";"Baixas";"1 boulevard de la République";"66390";"42.7511661, 2.8116809";"mairie@baixas.fr";"http://www.baixas.fr";"";"CU Perpignan Méditerranée Métropole";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66014";"Baixas";2669;48;2717;"66";2;2020;2023;2022;"CU Perpignan Méditerranée Métropole";200027183;"Pyrénées-Orientales";2020;"No"
"9330";"mairie-66015-01";"66015";"Mairie";"Mairie - Banyuls-dels-Aspres";"La Direction de l'information légale et administrative (Premier ministre)";"Banyuls-dels-Aspres";"2 rue des Vendanges";"66300";"42.566029, 2.867571";"mairie.banyuls.dels.aspres@wanadoo.fr";"https://banyulsdelsaspres.fr";"";"CC des Aspres";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66015";"Banyuls-dels-Aspres";1289;22;1311;"66";1;2020;2023;2022;"CC des Aspres";246600449;"Pyrénées-Orientales";2020;"No"
"35835";"mairie-66016-01";"66016";"Mairie";"Mairie - Banyuls-sur-Mer";"La Direction de l'information légale et administrative (Premier ministre)";"Banyuls-sur-Mer";"6 avenue de la République";"66650";"42.4829027, 3.1290097";"contact@banyuls-sur-mer.com";"http://www.banyuls-sur-mer.com";"";"CC des Albères, de la Côte Vermeille et de l'Illibéris";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66016";"Banyuls-sur-Mer";4761;78;4839;"66";1;2020;2023;2022;"CC des Albères,de la Côte Vermeille et de l'Illibéris";200043602;"Pyrénées-Orientales";2020;"Yes"
"31815";"mairie-66017-01";"66017";"Mairie";"Mairie - Le Barcarès";"La Direction de l'information légale et administrative (Premier ministre)";"Le Barcarès";"26 boulevard du 14-Juillet";"66420";"42.787085, 3.034846";"accueil@lebarcares.fr";"http://www.portbarcares.com";"";"CU Perpignan Méditerranée Métropole";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66017";"Le Barcarès";5894;39;5933;"66";2;2020;2023;2022;"CU Perpignan Méditerranée Métropole";200027183;"Pyrénées-Orientales";2020;"Yes"
"17289";"mairie-66018-01";"66018";"Mairie";"Mairie - La Bastide";"La Direction de l'information légale et administrative (Premier ministre)";"La Bastide";"Le Village";"66110";"42.546932, 2.589472";"mairie.la-bastide@orange.fr";"";"";"CC du Haut Vallespir";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66018";"La Bastide";68;0;68;"66";1;2020;2023;2022;"CC du Haut Vallespir";246600548;"Pyrénées-Orientales";2020;"No"
"36475";"mairie-66019-01";"66019";"Mairie";"Mairie - Bélesta";"La Direction de l'information légale et administrative (Premier ministre)";"Bélesta";"1 place de la Mairie";"66720";"42.7172904, 2.6069954";"mairie.belesta66@orange.fr";"http://www.belesta.fr";"";"CC Roussillon-Conflent";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66019";"Bélesta";213;4;217;"66";3;2020;2023;2022;"CC Roussillon-Conflent";246600415;"Pyrénées-Orientales";2020;"No"
"30394";"mairie-66020-01";"66020";"Mairie";"Mairie - Bolquère";"La Direction de l'information légale et administrative (Premier ministre)";"Bolquère";"2 Grand'rue";"66210";"42.5031394, 2.077713";"sg@mairiedebolquere.com";"http://www.mairiedebolquere.com";"";"CC Pyrénées Catalanes";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66020";"Bolquère";816;29;845;"66";3;2020;2023;2022;"CC Pyrénées catalanes";246600464;"Pyrénées-Orientales";2020;"No"
"10383";"mairie-66021-01";"66021";"Mairie";"Mairie - Bompas";"La Direction de l'information légale et administrative (Premier ministre)";"Bompas";"12 avenue de la Salanque";"66430";"42.730288, 2.935526";"villedebompas@bompas.fr";"http://www.bompas.fr";"";"CU Perpignan Méditerranée Métropole";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66021";"Bompas";7625;109;7734;"66";2;2020;2023;2022;"CU Perpignan Méditerranée Métropole";200027183;"Pyrénées-Orientales";2020;"Yes"
"16102";"mairie-66022-01";"66022";"Mairie";"Mairie - Boule d'Amont";"La Direction de l'information légale et administrative (Premier ministre)";"Boule d'Amont";"El Montado";"66130";"42.578987, 2.614283";"mairie.bouledamont@orange.fr";"http://www.boule-damont.fr";"";"CC Roussillon-Conflent";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66022";"Boule-d'Amont";58;1;59;"66";3;2020;2023;2022;"CC Roussillon-Conflent";246600415;"Pyrénées-Orientales";2020;"No"
"29174";"mairie-66023-01";"66023";"Mairie";"Mairie - Bouleternère";"La Direction de l'information légale et administrative (Premier ministre)";"Bouleternère";"6 bis Cami-Réal";"66130";"42.649418, 2.585496";"accueil@bouleternere.fr";"http://www.bouleternere.fr";"";"CC Roussillon-Conflent";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66023";"Bouleternère";957;9;966;"66";3;2020;2023;2022;"CC Roussillon-Conflent";246600415;"Pyrénées-Orientales";2020;"No"
"12241";"mairie-66024-01";"66024";"Mairie";"Mairie - Le Boulou";"La Direction de l'information légale et administrative (Premier ministre)";"Le Boulou";"2 avenue Léon-Jean-Grégory";"66160";"42.5270004272, 2.83277988434";"contact@mairie-leboulou.fr";"http://www.mairie-leboulou.fr";"Le fax ne concerne que l'état civil, le service urbanisme est fermé au public les après-midi et le service état civil de reçoit que sur rendez-vous.";"CC du Vallespir";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66024";"Le Boulou";5313;57;5370;"66";1;2020;2023;2022;"CC du Vallespir";246600373;"Pyrénées-Orientales";2020;"Yes"
"18400";"mairie-66025-01";"66025";"Mairie";"Mairie - Bourg-Madame";"La Direction de l'information légale et administrative (Premier ministre)";"Bourg-Madame";"1 place de Catalogne";"66760";"42.4342002869, 1.94432997704";"mairie.bourgmadame@orange.fr";"http://www.bourgmadame.fr";"";"CC Pyrénées Cerdagne";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66025";"Bourg-Madame";1203;76;1279;"66";3;2020;2023;2022;"CC Pyrénées Cerdagne";246600399;"Pyrénées-Orientales";2020;"No"
"17802";"mairie-66026-01";"66026";"Mairie";"Mairie - Brouilla";"La Direction de l'information légale et administrative (Premier ministre)";"Brouilla";"7 rue Julien-Panchot";"66620";"42.566186, 2.903537";"mairie@brouilla.fr";"http://www.brouilla.fr";"";"CC des Aspres";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66026";"Brouilla";1580;33;1613;"66";1;2020;2023;2022;"CC des Aspres";246600449;"Pyrénées-Orientales";2020;"No"
"23690";"mairie-66027-01";"66027";"Mairie";"Mairie - La Cabanasse";"La Direction de l'information légale et administrative (Premier ministre)";"La Cabanasse";"10 avenue Lax";"66210";"42.5019989014, 2.11536002159";"mairie@lacabanasse.fr";"http://www.lacabanasse.fr";"";"CC Pyrénées Catalanes";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66027";"La Cabanasse";695;14;709;"66";3;2020;2023;2022;"CC Pyrénées catalanes";246600464;"Pyrénées-Orientales";2020;"No"
"4900";"mairie-66028-01";"66028";"Mairie";"Mairie - Cabestany";"La Direction de l'information légale et administrative (Premier ministre)";"Cabestany";"3 place des Droits-de-l'Homme";"66330";"42.6791032, 2.9373461";"sg@cabestany.com";"http://www.cabestany.com";"";"CU Perpignan Méditerranée Métropole";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66028";"Cabestany";10368;212;10580;"66";2;2020;2023;2022;"CU Perpignan Méditerranée Métropole";200027183;"Pyrénées-Orientales";2020;"Yes"
"36301";"mairie-66029-01";"66029";"Mairie";"Mairie - Caixas";"La Direction de l'information légale et administrative (Premier ministre)";"Caixas";"Les Ortels";"66300";"42.5825576782, 2.68284606934";"mairie.caixas@orange.fr";"https://www.caixas66300.fr";"";"CC des Aspres";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66029";"Caixas";134;1;135;"66";1;2020;2023;2022;"CC des Aspres";246600449;"Pyrénées-Orientales";2020;"No"
"27781";"mairie-66030-01";"66030";"Mairie";"Mairie - Calce";"La Direction de l'information légale et administrative (Premier ministre)";"Calce";"12 route d'Estagel";"66600";"42.7583007812, 2.75490999222";"accueilmairie@calce.fr";"http://www.calce.fr";"";"CU Perpignan Méditerranée Métropole";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66030";"Calce";216;4;220;"66";2;2020;2023;2022;"CU Perpignan Méditerranée Métropole";200027183;"Pyrénées-Orientales";2020;"No"
"11210";"mairie-66032-01";"66032";"Mairie";"Mairie - Calmeilles";"La Direction de l'information légale et administrative (Premier ministre)";"Calmeilles";"Le Village";"66400";"42.552041, 2.674436";"mairie.calmeilles@wanadoo.fr";"";"";"CC des Aspres";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66032";"Calmeilles";59;3;62;"66";1;2020;2023;2022;"CC des Aspres";246600449;"Pyrénées-Orientales";2020;"No"
"10451";"mairie-66033-01";"66033";"Mairie";"Mairie - Camélas";"La Direction de l'information légale et administrative (Premier ministre)";"Camélas";"Lieu-dit La Plaine";"66300";"42.630078, 2.684361";"camelas@orange.fr";"";"";"CC des Aspres";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66033";"Camélas";459;13;472;"66";1;2020;2023;2022;"CC des Aspres";246600449;"Pyrénées-Orientales";2020;"No"
"3238";"mairie-66034-01";"66034";"Mairie";"Mairie - Campome";"La Direction de l'information légale et administrative (Premier ministre)";"Campome";"La Place";"66500";"42.650535, 2.375511";"mairiedecampome@orange.fr";"http://www.campome.com";"";"CC Conflent-Canigó";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66034";"Campôme";111;5;116;"66";3;2020;2023;2022;"CC Conflent-Canigó";200049211;"Pyrénées-Orientales";2020;"No"
"17568";"mairie-66035-01";"66035";"Mairie";"Mairie - Campoussy";"La Direction de l'information légale et administrative (Premier ministre)";"Campoussy";"9 carrier Nou";"66730";"42.7102012634, 2.45816993713";"communedecampoussy@wanadoo.fr";"http://www.campoussy.com";"Pendant la crise sanitaire accueil ouvert sur rendez-vous uniquement.";"CC Conflent-Canigó";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66035";"Campoussy";41;0;41;"66";3;2020;2023;2022;"CC Agly Fenouillèdes";246600423;"Pyrénées-Orientales";2020;"No"
"32629";"mairie-66036-01";"66036";"Mairie";"Mairie - Canaveilles";"La Direction de l'information légale et administrative (Premier ministre)";"Canaveilles";"Place Erola";"66360";"42.5364379, 2.249845";"commune.canaveilles@orange.fr";"";"";"CC Conflent-Canigó";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66036";"Canaveilles";22;0;22;"66";3;2020;2023;2022;"CC Conflent-Canigó";200049211;"Pyrénées-Orientales";2020;"No"
"18107";"mairie-66037-01";"66037";"Mairie";"Mairie - Canet-en-Roussillon";"La Direction de l'information légale et administrative (Premier ministre)";"Canet-en-Roussillon";"[""""Hôtel de Ville"""", """"1 place Saint-Jacques""""]";"66140";"42.7058751, 3.0083179";"infos@canetenroussillon.fr";"http://www.canetenroussillon.fr";"";"CU Perpignan Méditerranée Métropole";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66037";"Canet-en-Roussillon";12653;263;12916;"66";2;2020;2023;2022;"CU Perpignan Méditerranée Métropole";200027183;"Pyrénées-Orientales";2020;"Yes"
"18610";"mairie-66038-01";"66038";"Mairie";"Mairie - Canohès";"La Direction de l'information légale et administrative (Premier ministre)";"Canohès";"1 avenue el Crusat";"66680";"42.6512985229, 2.83548998833";"mairie@canohes.fr";"http://www.canohes.fr";"";"CU Perpignan Méditerranée Métropole";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66038";"Canohès";6490;121;6611;"66";2;2020;2023;2022;"CU Perpignan Méditerranée Métropole";200027183;"Pyrénées-Orientales";2020;"Yes"
"33460";"mairie-66039-01";"66039";"Mairie";"Mairie - Caramany";"La Direction de l'information légale et administrative (Premier ministre)";"Caramany";"3 place de la Mairie";"66720";"42.7347106, 2.5702494";"mairie.caramany@wanadoo.fr";"http://www.caramany.fr";"";"CC Agly Fenouillèdes";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66039";"Caramany";131;1;132;"66";3;2020;2023;2022;"CC Agly Fenouillèdes";246600423;"Pyrénées-Orientales";2020;"No"
"35245";"mairie-66040-01";"66040";"Mairie";"Mairie - Casefabre";"La Direction de l'information légale et administrative (Premier ministre)";"Casefabre";"1 place Lambert-Coste";"66130";"42.61548, 2.613934";"mairiecasefabre@orange.fr";"";"";"CC Roussillon-Conflent";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66040";"Casefabre";41;1;42;"66";3;2020;2023;2022;"CC Roussillon-Conflent";246600415;"Pyrénées-Orientales";2020;"No"
"11364";"mairie-66041-01";"66041";"Mairie";"Mairie - Cases-de-Pène";"La Direction de l'information légale et administrative (Premier ministre)";"Cases-de-Pène";"Rue de l'Hôtel-de-Ville";"66600";"42.779116, 2.7865859";"etatcivil.casesdepene@gmail.com";"http://www.casesdepene.fr";"";"CU Perpignan Méditerranée Métropole";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66041";"Cases-de-Pène";958;22;980;"66";2;2020;2023;2022;"CU Perpignan Méditerranée Métropole";200027183;"Pyrénées-Orientales";2020;"No"
"33461";"mairie-66042-01";"66042";"Mairie";"Mairie - Cassagnes";"La Direction de l'information légale et administrative (Premier ministre)";"Cassagnes";"6 rue des Capitelles";"66720";"42.7403864, 2.6112923";"mairiedecassagnes@wanadoo.fr";"https://www.mairie-cassagnes66.com";"";"CU Perpignan Méditerranée Métropole";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66042";"Cassagnes";276;1;277;"66";2;2020;2023;2022;"CU Perpignan Méditerranée Métropole";200027183;"Pyrénées-Orientales";2020;"No"
"184";"mairie-66043-01";"66043";"Mairie";"Mairie - Casteil";"La Direction de l'information légale et administrative (Premier ministre)";"Casteil";"3 boulevard Saint-Martin-du-Canigou";"66820";"42.5304985046, 2.39388990402";"mairie.casteil@wanadoo.fr";"http://www.casteil.fr";"";"CC Conflent-Canigó";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66043";"Casteil";139;2;141;"66";3;2020;2023;2022;"CC Conflent-Canigó";200049211;"Pyrénées-Orientales";2020;"No"
"9511";"mairie-66044-01";"66044";"Mairie";"Mairie - Castelnou";"La Direction de l'information légale et administrative (Premier ministre)";"Castelnou";"Carrer de la Patora";"66300";"42.6192016602, 2.70353007317";"communedecastelnou@wanadoo.fr";"http://www.castelnou.com";"";"CC des Aspres";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66044";"Castelnou";289;6;295;"66";1;2020;2023;2022;"CC des Aspres";246600449;"Pyrénées-Orientales";2020;"No"
"2961";"mairie-66045-01";"66045";"Mairie";"Mairie - Catllar";"La Direction de l'information légale et administrative (Premier ministre)";"Catllar";"5 place de la République";"66500";"42.6339325, 2.4228383";"catllar@orange.fr";"http://catllar.fr";"";"CC Conflent-Canigó";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66045";"Catllar";761;15;776;"66";3;2020;2023;2022;"CC Conflent-Canigó";200049211;"Pyrénées-Orientales";2020;"No"
"15512";"mairie-66046-01";"66046";"Mairie";"Mairie - Caudiès-de-Fenouillèdes";"La Direction de l'information légale et administrative (Premier ministre)";"Caudiès-de-Fenouillèdes";"Place de la Mairie";"66220";"42.813159, 2.37484";"mairie@caudiesdefenouilledes.fr";"http://www.mairie-caudies-fenouilledes.fr";"";"CC Agly Fenouillèdes";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66046";"Caudiès-de-Fenouillèdes";593;9;602;"66";3;2020;2023;2022;"CC Agly Fenouillèdes";246600423;"Pyrénées-Orientales";2020;"No"
"4300";"mairie-66047-01";"66047";"Mairie";"Mairie - Caudiès-de-Conflent";"La Direction de l'information légale et administrative (Premier ministre)";"Caudiès-de-Conflent";"1 terrasse Bellevue";"66360";"42.567272, 2.161642";"mairie@caudiesdeconflent.fr";"";"";"CC Pyrénées Catalanes";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66047";"Caudiès-de-Conflent";18;2;20;"66";3;2020;2023;2022;"CC Pyrénées catalanes";246600464;"Pyrénées-Orientales";2020;"No"
"2678";"mairie-66048-01";"66048";"Mairie";"Mairie - Cerbère";"La Direction de l'information légale et administrative (Premier ministre)";"Cerbère";"23 avenue du Général-de-Gaulle";"66290";"42.4421005249, 3.16559004784";"mairiecerbere@gmail.com";"http://www.cerbere-village.com";"";"CC des Albères, de la Côte Vermeille et de l'Illibéris";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66048";"Cerbère";1301;15;1316;"66";1;2020;2023;2022;"CC des Albères,de la Côte Vermeille et de l'Illibéris";200043602;"Pyrénées-Orientales";2020;"No"
"1090";"mairie-66049-01";"66049";"Mairie";"Mairie - Céret";"La Direction de l'information légale et administrative (Premier ministre)";"Céret";"[""""6 boulevard du Maréchal-Joffre"""", """"BP 303""""]";"66400";"42.4858016968, 2.7484600544";"administration@mairie-ceret.fr";"http://www.mairie-ceret.fr/fr/ceret";"Accueil ouvert de 8h à 12h et de 14h à 17h pendant les congés scolaires.";"CC du Vallespir";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66049";"Céret";7753;215;7968;"66";1;2020;2023;2022;"CC du Vallespir";246600373;"Pyrénées-Orientales";2020;"Yes"
"33711";"mairie-66050-01";"66050";"Mairie";"Mairie - Claira";"La Direction de l'information légale et administrative (Premier ministre)";"Claira";"4 place de la République";"66530";"42.7596851, 2.9559937";"accueil@claira.fr";"http://www.claira.fr";"";"CC Corbières Salanque Méditerranée";"PYRENEES-ORIENTALES";"OCCITANIE";76;"Occitanie";"66050";"Claira";4550;56;4606;"66";2;2020;2023;2022;"CC Corbières Salanque Méditerranée";200070365;"Pyrénées-Orientales";2020;"Yes"
